"log_stars","Stars","Forks","Issues","Size","language","age_group","created_year","log_size"
6.00388706710654,404,69,3,41659,"C#","New",2023,10.637296714815
5.18178355029209,177,36,1,624830,"JavaScript","New",2022,13.3452364921539
5.99893656194668,402,123,2,2576,"JavaScript","New",2021,7.85438121065236
7.09174211509515,1201,56,11,544,"Go","New",2019,6.30078579466324
5.34710753071747,209,19,3,162,"Python","New",2020,5.09375020080676
6.39692965521615,599,721,130,19214,"TypeScript","New",2020,9.86344650299894
5.2257466737132,185,17,3,1149,"Python","New",2022,7.0475172213573
6.4831073514572,653,110,12,2677,"C++","New",2019,7.89282552625112
6.21060007702465,497,203,4,11175,"JavaScript","Old",2015,9.3215239009368
6.24027584517077,512,250,180,2492,"Go","Old",2018,7.82124208352356
5.16478597392351,174,4,4,199,"Ruby","Old",2011,5.29831736654804
5.51745289646471,248,27,67,3204,"C++","Old",2013,8.07246736935477
5.88610403145016,359,90,1,35605,"C","New",2019,10.4802694419648
6.33859407820318,565,64,20,1042,"PHP","New",2019,6.94985645500077
5.42053499927229,225,12,26,8763,"JavaScript","New",2022,9.07840770071536
5.79909265446053,329,81,41,415,"Python","Old",2014,6.03068526026126
6.96224346426621,1055,262,122,33448,"C++","Old",2017,10.4177771697433
5.22035582507832,184,22,0,149,"Java","Old",2016,5.01063529409626
7.53208814354172,1866,276,1,23808,"CSS","New",2019,10.0778189394389
5.16478597392351,174,6,2,4065,"HTML","Old",2013,8.31041499418829
7.38832785957711,1616,262,16,18550,"Swift","Old",2012,9.82827897493837
5.12396397940326,167,61,7,12582,"Python","New",2019,9.44010197559197
5.6937321388027,296,23,2,114,"Go","Old",2015,4.74493212836325
5.45958551414416,234,26,4,19057,"Swift","Old",2017,9.85524223990813
5.66642668811243,288,68,0,90245,"","Old",2013,11.4102945538833
5.63835466933375,280,87,25,1554,"C","Old",2010,7.34923082461333
5.33271879326537,206,60,10,70,"JavaScript","Old",2014,4.26267987704132
5.94542060860658,381,42,1,510,"Python","Old",2015,6.2363695902037
6.80350525760834,900,492,11,30,"Java","Old",2015,3.43398720448515
6.01126717440416,407,11,10,2942,"Shell","New",2021,7.98718474823347
6.5424719605068,693,79,16,9390,"Java","Old",2016,9.14750706280461
5.37527840768417,215,154,68,3951,"TypeScript","New",2019,8.28197705886776
5.81413053182507,334,55,2,199321,"Go","Old",2018,12.202676886461
5.13579843705026,169,37,1,183,"Java","Old",2018,5.21493575760899
5.98393628068719,396,87,57,22046,"Rust","New",2021,10.000931817197
5.605802066296,271,46,7,6299,"JavaScript","Old",2012,8.74830491237962
5.54517744447956,255,68,5,127,"Python","New",2022,4.85203026391962
6.4150969591716,610,80,0,130,"PHP","Old",2016,4.87519732320115
7.07580886397839,1182,395,9,128500,"Python","New",2020,11.7636919653883
5.42053499927229,225,16,11,293,"TypeScript","Old",2018,5.68357976733868
5.30330490805908,200,70,2,4304,"Vue","New",2020,8.36753241686183
5.42053499927229,225,29,9,1004,"Python","Old",2012,6.91274282049318
7.73236922228439,2280,366,8,1956,"","Old",2011,7.57916796739608
7.82963038915019,2513,61,33,19297,"TypeScript","New",2022,9.86775674258033
7.4079243225596,1648,117,1,9376,"","Old",2018,9.14601516141962
6.52502965784346,681,139,0,5048,"C#","New",2020,8.52694548285892
6.10702288774225,448,65,18,8201,"C","Old",2014,9.012133305952
5.17614973257383,176,10,0,374,"","New",2020,5.92692602597041
5.40267738187228,221,27,16,249,"Go","New",2019,5.52146091786225
5.26269018890489,192,34,29,3266,"TypeScript","Old",2018,8.09162741160107
6.13339804299665,460,126,21,153,"Python","Old",2017,5.03695260241363
6.63987583382654,764,111,21,1911,"JavaScript","Old",2014,7.55590509361135
7.89580837708318,2685,539,6,283792,"C++","New",2020,12.5560003781467
5.66988092298052,289,49,5,86,"","Old",2018,4.46590811865458
7.73543335249969,2287,196,101,13953,"C++","New",2020,9.54352148449918
6.11146733950268,450,41,0,222,"Go","Old",2018,5.40717177146012
6.95177216439891,1044,121,7,144392,"TypeScript","Old",2018,11.8802940278115
5.59471137960184,268,54,4,2616,"Vue","Old",2016,7.86978390253015
6.62539236800796,753,50,7,42,"Ruby","Old",2015,3.76120011569356
8.39208338037339,4411,997,72,171666,"C++","Old",2013,12.0533118327235
5.40717177146012,222,12,11,471,"Swift","New",2020,6.15697898558556
6.75110146893676,854,140,4,173,"Go","New",2020,5.15905529921453
5.605802066296,271,87,19,825,"Java","Old",2014,6.71659477352098
5.50938833662798,246,31,0,286746,"Kotlin","New",2021,12.5663555728619
6.59987049921284,734,149,8,51603,"Java","Old",2015,10.851354467845
5.88332238848828,358,85,1,625,"Shell","Old",2017,6.4393503711001
6.48768401848461,656,77,6,188427,"Lua","New",2020,12.1464712500391
5.17048399503815,175,26,2,11,"","Old",2016,2.484906649788
7.12447826249342,1241,214,19,1576,"Python","Old",2018,7.36327958696304
5.23110861685459,186,2,0,3957,"Go","Old",2016,8.28349412616251
5.31320597904179,202,44,1,21,"Python","New",2022,3.09104245335832
6.01859321449623,410,63,2,1390,"Python","Old",2015,7.23777819192344
5.68697535633982,294,33,8,23138,"Java","New",2021,10.0492747846021
6.25575004175337,520,160,9,440,"C++","Old",2016,6.08904487544685
5.4380793089232,229,48,20,118,"Ruby","Old",2010,4.77912349311153
7.03702761468628,1137,429,70,5089,"PHP","Old",2011,8.53503310954457
5.21493575760899,183,63,24,162,"Python","Old",2018,5.09375020080676
5.89164421182577,361,62,4,2328,"Python","New",2020,7.75319426988434
7.62559507213245,2049,842,58,76691,"Java","Old",2015,11.2475526794383
6.07993319509559,436,204,11,11335,"CSS","New",2019,9.33573878137052
7.76089319585102,2346,327,39,56369,"Jupyter Notebook","New",2022,10.9396923810756
5.68697535633982,294,17,16,593,"Kotlin","New",2019,6.38687931936265
5.34710753071747,209,51,3,59,"JavaScript","New",2019,4.0943445622221
6.02586597382531,413,434,153,71919,"Python","Old",2015,11.1833096691455
5.71042701737487,301,85,21,7585,"JavaScript","Old",2017,8.93405972224884
5.28320372873799,196,23,3,2094,"CSS","New",2023,7.64730883235624
5.57972982598622,264,97,2,148,"Java","Old",2009,5.00394630594546
5.41164605185504,223,191,19,78894,"Java","Old",2014,11.2758731334698
6.98749024700099,1082,0,0,3,"HTML","Old",2017,1.38629436111989
6.3279367837292,559,235,104,5339,"Shell","New",2022,8.58298093195424
8.97094039814245,7870,1842,28,233688,"PHP","Old",2018,12.3617464505274
5.25749537202778,191,44,4,3518,"C","New",2020,8.16593213732158
6.50428817353665,667,88,188,65158,"Ruby","Old",2014,11.0845857157597
6.80793494369993,904,176,7,4494,"Shell","Old",2011,8.41072094690572
5.42053499927229,225,46,2,389,"Python","Old",2018,5.96614673912369
5.39362754635236,219,18,7,9951,"Jupyter Notebook","New",2022,9.20552881497896
6.64118216974059,765,495,54,28565,"HTML","Old",2013,10.2599724784226
5.85793315448346,349,61,8,147,"Java","Old",2016,4.99721227376411
6.21260609575152,498,41,3,87717,"C#","Old",2017,11.3818824024543
5.99893656194668,402,280,11,89864,"C#","Old",2014,11.4060638231861
5.4380793089232,229,192,2,25,"JavaScript","New",2020,3.25809653802148
5.29330482472449,198,140,45,1362,"Python","Old",2012,7.21744343169653
7.68109900153636,2166,228,95,3823,"JavaScript","Old",2018,8.24905227417129
5.45958551414416,234,80,22,121,"PHP","Old",2011,4.80402104473326
5.80513496891649,331,19,3,18647,"Go","New",2021,9.83349418071559
5.17614973257383,176,3,17,31339,"C","New",2021,10.35265051591
5.65248918026865,284,48,0,229,"","Old",2018,5.4380793089232
5.64897423816121,283,67,52,18136,"Python","Old",2015,9.80570932961742
6.23048144757848,507,33,0,83,"","New",2021,4.43081679884331
6.16120732169508,473,37,5,487,"JavaScript","Old",2014,6.19031540585315
6.1463292576689,466,112,0,241,"","New",2022,5.48893772615669
6.12249280951439,455,69,2,26,"","New",2021,3.29583686600433
6.04025471127741,419,65,3,17,"JavaScript","Old",2012,2.89037175789616
7.62997570702779,2058,157,1,137,"Python","Old",2013,4.9272536851572
6.98286275146894,1077,89,18,1602,"Swift","Old",2015,7.37963215260955
5.61677109766657,274,87,40,410,"Python","Old",2009,6.01859321449623
5.43372200355424,228,101,0,1648,"Java","Old",2017,7.4079243225596
7.86901937649902,2614,69,85,5844,"Dart","New",2022,8.67334187390617
5.73657229747919,309,62,7,14,"Shell","Old",2011,2.70805020110221
6.92657703322272,1018,44,2,2810,"Python","Old",2015,7.94129557090653
5.40267738187228,221,31,0,3,"Python","New",2022,1.38629436111989
5.23110861685459,186,5,4,220,"HTML","Old",2015,5.39816270151775
5.6937321388027,296,73,11,5768,"Python","Old",2015,8.66025403425689
6.05208916892442,424,34,11,1003,"JavaScript","New",2019,6.91174730025167
6.68959926917897,803,203,28,2546,"Python","Old",2018,7.84267147497946
5.4553211153577,233,58,16,12797,"Java","Old",2013,9.45704418769941
6.31716468674728,553,57,4,353,"Ruby","Old",2015,5.86929691313377
7.33888813383888,1538,140,70,1158,"JavaScript","Old",2017,7.05531284333975
5.55295958492162,257,33,8,10366,"Go","New",2021,9.24638296332311
5.61312810638807,273,40,2,5703,"JavaScript","Old",2011,8.64892296209413
5.15905529921453,173,16,2,224,"Ruby","Old",2012,5.41610040220442
5.95324333428778,384,82,6,137,"JavaScript","Old",2014,4.9272536851572
6.67834211465433,794,100,13,22,"Go","Old",2010,3.13549421592915
5.73657229747919,309,116,42,164664,"PHP","Old",2012,12.0116683859932
5.39816270151775,220,190,7,2989,"C","Old",2016,8.00302866638473
7.53369370984863,1869,86,53,6342,"C","New",2020,8.7551071216339
5.66642668811243,288,50,17,192,"Python","New",2019,5.26269018890489
5.15905529921453,173,122,51,25859,"C","Old",2017,10.1604526523258
5.28320372873799,196,21,6,121,"Ruby","New",2023,4.80402104473326
5.36597601502185,213,18,4,6906,"JavaScript","Old",2014,8.84029066908897
7.47533923656674,1763,122,4,644,"Swift","Old",2017,6.46925031679577
6.70441435496411,815,257,1,284,"Python","New",2019,5.65248918026865
7.27931883541462,1449,8,0,420,"C","Old",2017,6.04263283368238
5.5834963087817,265,101,7,1366,"Python","Old",2017,7.22037383672395
6.25190388316589,518,231,21,4482,"Python","Old",2017,8.40804774415544
6.03548143252476,417,161,17,7872,"Vue","New",2019,8.97119446318447
5.33271879326537,206,48,0,13439,"Python","Old",2016,9.50599061407714
6.53087762772588,685,75,1,3251,"JavaScript","New",2022,8.0870254706677
8.24879073369641,3822,756,166,17795,"C#","Old",2013,9.78672899192593
5.87493073085203,355,213,3,8192,"Python","Old",2015,9.01103541014182
5.97635090929793,393,172,30,75,"PHP","Old",2011,4.33073334028633
6.54678541076052,696,65,3,793,"","New",2020,6.67708346124714
5.19295685089021,179,55,5,1589,"Python","New",2021,7.37148929521428
5.48479693349065,240,311,1,906,"JavaScript","New",2021,6.81014245011514
5.54907608489522,256,29,6,20644,"C++","Old",2018,9.93522843832019
6.1246833908942,456,81,3,385,"Kotlin","Old",2017,5.95583736946483
6.63068338564237,757,19,24,60093,"C#","New",2023,11.0036652819289
6.02102334934953,411,29,6,44447,"Jupyter Notebook","New",2022,10.7020752455541
5.39816270151775,220,55,0,718,"PHP","Old",2016,6.57786135772105
5.4510384535657,232,29,23,774,"Rust","New",2021,6.65286302935335
6.76849321164863,869,127,20,227,"C","Old",2013,5.42934562895444
5.48063892334199,239,33,13,36,"Swift","New",2019,3.61091791264422
7.79276172081653,2422,488,107,2186,"Python","Old",2015,7.69028602067677
6.3578422665081,576,57,15,5341,"C","Old",2012,8.58335539366991
8.50187648730434,4923,418,55,19332,"Objective-C","Old",2011,9.8695687593325
5.8636311755981,351,19,5,3983,"HTML","New",2022,8.29004161870449
5.605802066296,271,86,2,61,"Python","Old",2018,4.12713438504509
5.78996017089725,326,27,5,21240,"","New",2022,9.96368855522688
5.17614973257383,176,26,13,7687,"TypeScript","New",2021,8.94741595065013
7.42952084278646,1684,1362,181,293,"JavaScript","Old",2013,5.68357976733868
6.80793494369993,904,134,0,336,"","New",2019,5.82008293035236
5.23110861685459,186,44,15,14417,"JavaScript","Old",2018,9.57623270496452
5.18738580584075,178,131,87,953498,"Shell","New",2019,13.7678936552544
5.7037824746562,299,19,1,138,"Go","New",2022,4.93447393313069
5.82304589548302,337,122,0,31724,"C","Old",2017,10.3648602925826
8.05801080080209,3158,1050,735,156463,"TypeScript","Old",2016,11.9605812305521
5.48063892334199,239,156,5,860,"Java","Old",2013,6.75809450442773
5.23644196282995,187,79,0,171870,"C++","Old",2015,12.0544994744049
6.25190388316589,518,115,31,4039,"JavaScript","Old",2016,8.3039999709552
5.96357934361845,388,80,6,43,"","Old",2016,3.78418963391826
7.96693349840484,2883,720,149,24531,"JavaScript","Old",2013,10.1077336667459
5.50938833662798,246,31,9,101,"","New",2020,4.62497281328427
5.15329159449778,172,51,8,484,"C++","Old",2016,6.18414889093748
7.34665516317654,1550,351,4,14633,"","Old",2017,9.59110286744398
5.70044357339069,298,39,6,55062,"JavaScript","Old",2014,10.9162332632275
6.09582456243222,443,152,28,3821,"HTML","Old",2018,8.24852912480022
5.59098698051086,267,50,2,77960,"JavaScript","Old",2014,11.26396398063
6.85435450225502,947,123,8,3909,"","Old",2014,8.27129265297941
6.10031895202006,445,208,29,2672,"Python","Old",2013,7.89095671613892
5.13579843705026,169,31,5,1286,"Vue","Old",2018,7.16006920759613
5.14166355650266,170,35,0,13,"C++","New",2023,2.63905732961526
6.05208916892442,424,71,1,2288,"Python","Old",2018,7.73587031995257
7.10496544826984,1217,376,14,109,"Dart","New",2019,4.70048036579242
6.49978704065585,664,139,33,18318,"Python","New",2020,9.81569405158546
8.7448067374019,6277,1679,10,237,"","Old",2016,5.47227067367148
6.11368217983223,451,65,3,806,"C","Old",2018,6.69332366826995
7.63530388625941,2069,273,24,164568,"HTML","Old",2014,12.0110852141293
6.20455776256869,494,98,8,9814,"JavaScript","Old",2015,9.19166710671056
5.71373280550937,302,29,2,565,"Objective-C","Old",2016,6.33859407820318
7.65396918047877,2108,636,15,1535,"","Old",2010,7.33693691370762
5.59098698051086,267,77,12,7046,"PHP","Old",2018,8.86035727332702
5.62040086571715,275,24,1,26354,"C++","Old",2017,10.1794132892893
5.76832099579377,319,58,0,246,"Python","Old",2013,5.50938833662798
5.78689738136671,325,35,26,59531,"C","New",2021,10.994269262089
5.6937321388027,296,50,12,79,"TypeScript","New",2023,4.38202663467388
5.52146091786225,249,33,10,45971,"Python","Old",2016,10.7357877944886
5.8636311755981,351,144,0,1753,"C++","Old",2016,7.46965417293213
6.08449941307517,438,101,30,2775,"Java","New",2020,7.9287663216267
5.4510384535657,232,315,70,55544,"Java","New",2019,10.9249487820158
5.66296048013595,287,132,0,417,"TypeScript","Old",2015,6.03548143252476
5.18738580584075,178,335,8,173147,"Python","New",2019,12.0619019990853
6.96508034560141,1058,384,30,22,"Python","Old",2016,3.13549421592915
7.54960916515453,1899,87,7,72,"JavaScript","New",2022,4.29045944114839
5.27811465923052,195,31,2,31,"Go","Old",2018,3.46573590279973
7.028201432058,1127,371,53,490,"JavaScript","New",2019,6.19644412779452
8.86869477658097,7105,1362,6,183960,"HTML","New",2019,12.1224790576034
6.29894924685594,543,189,7,2046,"Shell","Old",2018,7.62413058566129
6.19644412779452,490,38,93,7141,"TypeScript","Old",2018,8.8737481281544
6.3491389913798,571,163,2,1560,"JavaScript","New",2019,7.35308192051543
5.8171111599632,335,89,7,5809,"Java","New",2020,8.66733584984596
9.23483784357657,10247,388,3,83959,"Go","Old",2018,11.3380957739346
5.63835466933375,280,32,5,177,"Rust","New",2021,5.18178355029209
7.27170370688737,1438,392,26,7963,"C","New",2019,8.98268666518409
5.34233425196481,208,81,8,937,"C","New",2021,6.84374994900622
6.48768401848461,656,73,119,18436,"Python","Old",2015,9.82211479407039
5.58724865840025,266,57,8,285,"","Old",2017,5.65599181081985
6.45047042214418,632,87,14,97,"C#","New",2019,4.58496747867057
5.32787616878958,205,21,0,1146,"C#","Old",2016,7.04490511712937
5.15905529921453,173,31,11,2203,"Rust","New",2022,7.6980291702728
7.19893124068817,1337,200,110,4256,"TypeScript","Old",2016,8.35631996582815
5.27299955856375,194,211,16,540,"","New",2020,6.29341927884648
5.12989871492307,168,67,1,4224,"","Old",2018,8.34877453979127
5.31320597904179,202,61,1,169,"JavaScript","Old",2018,5.13579843705026
5.30330490805908,200,37,18,33827,"C++","Old",2016,10.4290441409021
5.25749537202778,191,66,17,85,"C++","New",2021,4.45434729625351
5.78382518232974,324,159,14,8005,"JavaScript","Old",2014,8.98794653955252
5.19295685089021,179,7,0,54884,"C++","New",2019,10.9129953661214
5.34710753071747,209,36,31,237,"Python","New",2019,5.47227067367148
5.50938833662798,246,20,40,94801,"Go","Old",2015,11.459545785067
5.27811465923052,195,21,0,2224,"PHP","Old",2018,7.70751219460034
6.72743172485086,834,107,7,2830,"Java","Old",2016,7.9483852851119
9.38378935026654,11893,2064,189,2961,"C","Old",2012,7.99361999482774
7.7376162828579,2292,240,3,164,"","Old",2018,5.10594547390058
6.91473089271856,1006,41,8,13627,"JavaScript","New",2019,9.51988177878086
6.95463886488099,1047,75,6,22188,"Python","New",2020,10.0073519495664
7.74283595543075,2304,388,22,8501,"Go","New",2019,9.04805670891874
5.53733426701854,253,692,27,20,"HTML","Old",2015,3.04452243772342
5.40267738187228,221,46,15,504,"Objective-C","Old",2018,6.22455842927536
5.12396397940326,167,69,16,5892,"Python","Old",2017,8.68152048483791
5.19849703126583,180,57,3,622,"C++","New",2020,6.43454651878745
5.28320372873799,196,35,17,45,"Python","Old",2017,3.8286413964891
6.65415252018322,775,84,35,436,"Python","New",2021,6.07993319509559
6.92165818415113,1013,176,18,17881,"JavaScript","Old",2012,9.79154989929526
5.15905529921453,173,11,4,1074,"TypeScript","New",2022,6.98007594056176
6.38856140554563,594,244,21,86,"Python","Old",2018,4.46590811865458
5.74620319054015,312,32,6,780,"Python","New",2022,6.66057514983969
5.88332238848828,358,57,1,232225,"Swift","Old",2011,12.355466314415
5.96614673912369,389,155,2,10,"Python","Old",2017,2.39789527279837
5.39816270151775,220,45,3,205,"JavaScript","Old",2017,5.32787616878958
8.99181115821272,8036,713,0,110791,"Kotlin","Old",2011,11.6154098485226
5.28320372873799,196,69,15,2964,"Rust","Old",2015,7.99463231143183
5.25227342804663,190,63,1,107981,"Dart","New",2019,11.5897198255493
6.02344759296103,412,25,3,94,"HTML","Old",2015,4.55387689160054
6.36475075685191,580,46,22,8809,"TypeScript","New",2020,9.08364271893022
6.73340189183736,839,247,0,134,"PHP","Old",2012,4.90527477843843
6.28226674689601,534,57,1,144,"Java","Old",2016,4.97673374242057
5.47646355193151,238,103,0,1274,"TypeScript","Old",2015,7.15070145759253
7.01301578963963,1110,343,8,4024,"Python","Old",2018,8.30028018985266
6.69579891705849,808,144,24,182,"Python","Old",2012,5.20948615284142
5.70711026474888,300,92,6,64,"Python","Old",2018,4.17438726989564
6.46925031679577,644,89,0,93,"JavaScript","Old",2014,4.54329478227
5.32300997913841,204,52,5,12721,"Go","New",2021,9.45108805723875
